t,H,V,nu_wheat,nu_iron,nu_pigs
79.58,-0.3303705298836772,1.6504513551461655,0.4888194318527302,0.25079185108040497,0.26038871706686484
79.60000000000001,-0.32362087688194724,1.647955524139506,0.48969575208092886,0.2506638880307253,0.2596403598883458
79.62,-0.31672468142176335,1.6455305958985276,0.49055170654450564,0.2505310995824446,0.2589171938730498
79.64,-0.30968592256867344,1.6431768023270141,0.49138694253815374,0.2503935684931569,0.25821948896868935
79.66,-0.30250860235496585,1.6408943539190486,0.4922011180586513,0.25025137818972504,0.2575475037516237
79.68,-0.2951967443799135,1.6386834411871922,0.49299390170573315,0.25010461256036476,0.256901485733902
79.7,-0.2877543924948075,1.6365442360430658,0.49376497258141505,0.24995335575277747,0.25628167166580756
79.72,-0.2801856095701504,1.6344768931297515,0.49451402018841534,0.24979769197855964,0.25568828783302505
79.74,-0.2724944763422916,1.6324815511055353,0.4952407443283073,0.2496377053241016,0.2551215503475911
79.76,-0.2646850903368038,1.6305583338786036,0.4959448550000171,0.24947347956816057,0.25458166543182237
79.78,-0.2567615648657512,1.6287073517924056,0.4966260722992629,0.24930509800628217,0.2540688296944549
79.8,-0.24872802809608874,1.6269287027614432,0.4972841263195192,0.24913264328221998,0.25358323039826086
79.82000000000001,-0.2405886221863997,1.6252224733573488,0.4979187570550641,0.24895619722649115,0.25312504571844474
79.84,-0.23234750248905695,1.6235887398451385,0.49852971430665793,0.2487758407021855,0.2526944449911565
79.86,-0.224008836815018,1.6220275691695965,0.49911675759037205,0.24859165345813525,0.2522915889514928
79.88,-0.21557680475836632,1.6205390198917815,0.4996796560500773,0.24840371398953318,0.2519166299603895
79.9,-0.20705559707775323,1.619123143075674,0.5002181883740764,0.24821209940607883,0.2515697122198447
79.92,-0.19844941513186903,1.6177799831250206,0.5007321427163429,0.24801688530771698,0.2512509719759402
79.94,-0.18976247036609029,1.616509578570444,0.5012213166228152,0.24781814566802257,0.2509605377091622
79.96000000000001,-0.18099898384745963,1.6153119628068948,0.5016855169631695,0.24761595272527548,0.25069853031155487
79.98,-0.17216318584509369,1.6141871647815478,0.5021245598684738,0.2474103768812588,0.25046506325026746
80.0,-0.16325931545323688,1.6131352096322267,0.5025382706751068,0.24720148660780566,0.25026024271708763
80.02,-0.15429162025413007,1.6121561192764513,0.5029264838753055,0.24698934836111244,0.25008416776358217
80.04,-0.1452643560178077,1.6112499129511884,0.5032890430746791,0.24677402650382638,0.24993693042149456
80.06,-0.13618178643602707,1.6104166077033784,0.5036258009570109,0.24655558323491134,0.24981861580807774
80.08,-0.12704818288757092,1.609656218831293,0.5039366192566432,0.24633407852728892,0.24972930221606782
80.10000000000001,-0.11786782423202877,1.6089687602767626,0.504221368738723,0.24610957007324477,0.24966906118803214
80.12,-0.10864499662934923,1.6083542449682835,0.5044799291875599,0.24588211323758816,0.24963795757485197
80.14,-0.09938399338229453,1.6078126851150012,0.5047121894033281,0.24565176101854447,0.2496360495781275
80.16,-0.0900891147990538,1.6073440924515265,0.5049180472073209,0.24541856401635959,0.24966338877631963
